Tanggal,Provinsi,Komoditas (Rp),Harga
07/11/2023,DKI Jakarta,Bawang Merah,33510.0
07/11/2023,DKI Jakarta,Bawang Putih Bonggol,39980.0
07/11/2023,DKI Jakarta,Cabai Rawit Merah,62240.0
07/11/2023,Jawa Barat,Beras Premium,14090.0
07/11/2023,Jawa Barat,Beras Medium,12590.0
07/11/2023,Jawa Barat,Bawang Merah,27080.0
07/11/2023,Jawa Barat,Bawang Putih Bonggol,34870.0
07/11/2023,Jawa Barat,Cabai Rawit Merah,82290.0
07/11/2023,Jawa Tengah,Beras Premium,14210.0
07/11/2023,Jawa Tengah,Beras Medium,13030.0
07/11/2023,Jawa Tengah,Bawang Merah,24710.0
07/11/2023,Jawa Tengah,Bawang Putih Bonggol,32440.0
07/11/2023,Jawa Tengah,Cabai Rawit Merah,74830.0
07/11/2023,D.I Yogyakarta,Beras Premium,14110.0
07/11/2023,D.I Yogyakarta,Beras Medium,12720.0
07/11/2023,D.I Yogyakarta,Bawang Merah,21410.0
07/11/2023,D.I Yogyakarta,Bawang Putih Bonggol,32960.0
07/11/2023,D.I Yogyakarta,Cabai Rawit Merah,71660.0
07/11/2023,Jawa Timur,Beras Premium,14020.0
07/11/2023,Jawa Timur,Beras Medium,11980.0
07/11/2023,Jawa Timur,Bawang Merah,21980.0
07/11/2023,Jawa Timur,Bawang Putih Bonggol,30710.0
07/11/2023,Jawa Timur,Cabai Rawit Merah,67880.0
07/11/2023,Banten,Beras Premium,14120.0
07/11/2023,Banten,Beras Medium,12540.0
07/11/2023,Banten,Bawang Merah,26270.0
07/11/2023,Banten,Bawang Putih Bonggol,33870.0
07/11/2023,Banten,Cabai Rawit Merah,81030.0
07/11/2023,Bali,Beras Premium,15000.0
07/11/2023,Bali,Beras Medium,13450.0
07/11/2023,Bali,Bawang Merah,24490.0
07/11/2023,Bali,Bawang Putih Bonggol,30200.0
07/11/2023,Bali,Cabai Rawit Merah,66580.0
07/11/2023,Nusa Tenggara Barat,Beras Premium,14930.0
07/11/2023,Nusa Tenggara Barat,Beras Medium,12490.0
07/11/2023,Nusa Tenggara Barat,Bawang Merah,18220.0
07/11/2023,Nusa Tenggara Barat,Bawang Putih Bonggol,34580.0
07/11/2023,Nusa Tenggara Barat,Cabai Rawit Merah,61150.0
07/11/2023,Nusa Tenggara Timur,Beras Premium,15690.0
07/11/2023,Nusa Tenggara Timur,Beras Medium,13980.0
07/11/2023,Nusa Tenggara Timur,Bawang Merah,20480.0
07/11/2023,Nusa Tenggara Timur,Bawang Putih Bonggol,38860.0
07/11/2023,Nusa Tenggara Timur,Cabai Rawit Merah,46470.0
07/11/2023,Kalimantan Barat,Beras Premium,16170.0
07/11/2023,Kalimantan Barat,Beras Medium,14240.0
07/11/2023,Kalimantan Barat,Bawang Merah,27020.0
07/11/2023,Kalimantan Barat,Bawang Putih Bonggol,34890.0
07/11/2023,Kalimantan Barat,Cabai Rawit Merah,71330.0
07/11/2023,Kalimantan Tengah,Beras Premium,16410.0
07/11/2023,Kalimantan Tengah,Beras Medium,13430.0
07/11/2023,Kalimantan Tengah,Bawang Merah,26050.0
07/11/2023,Kalimantan Tengah,Bawang Putih Bonggol,36030.0
07/11/2023,Kalimantan Tengah,Cabai Rawit Merah,91810.0
07/11/2023,Kalimantan Selatan,Beras Premium,15630.0
07/11/2023,Kalimantan Selatan,Beras Medium,11990.0
07/11/2023,Kalimantan Selatan,Bawang Merah,23820.0
07/11/2023,Kalimantan Selatan,Bawang Putih Bonggol,33110.0
07/11/2023,Kalimantan Selatan,Cabai Rawit Merah,75830.0
07/11/2023,Kalimantan Timur,Beras Premium,16210.0
07/11/2023,Kalimantan Timur,Beras Medium,14660.0
07/11/2023,Kalimantan Timur,Bawang Merah,26360.0
07/11/2023,Kalimantan Timur,Bawang Putih Bonggol,36630.0
07/11/2023,Kalimantan Timur,Cabai Rawit Merah,71950.0
07/11/2023,Kalimantan Utara,Beras Premium,16350.0
07/11/2023,Kalimantan Utara,Beras Medium,14980.0
07/11/2023,Kalimantan Utara,Bawang Merah,33110.0
07/11/2023,Kalimantan Utara,Bawang Putih Bonggol,38860.0
07/11/2023,Kalimantan Utara,Cabai Rawit Merah,83230.0
07/11/2023,Sulawesi Utara,Beras Premium,14850.0
07/11/2023,Sulawesi Utara,Beras Medium,13770.0
07/11/2023,Sulawesi Utara,Bawang Merah,30550.0
07/11/2023,Sulawesi Utara,Bawang Putih Bonggol,40040.0
07/11/2023,Sulawesi Utara,Cabai Rawit Merah,80650.0
07/11/2023,Sulawesi Tengah,Beras Premium,14780.0
07/11/2023,Sulawesi Tengah,Beras Medium,12410.0
07/11/2023,Sulawesi Tengah,Bawang Merah,25520.0
07/11/2023,Sulawesi Tengah,Bawang Putih Bonggol,39690.0
07/11/2023,Sulawesi Tengah,Cabai Rawit Merah,62740.0
07/11/2023,Sulawesi Selatan,Beras Premium,13880.0
07/11/2023,Sulawesi Selatan,Beras Medium,12890.0
07/11/2023,Sulawesi Selatan,Bawang Merah,23690.0
07/11/2023,Sulawesi Selatan,Bawang Putih Bonggol,36170.0
07/11/2023,Sulawesi Selatan,Cabai Rawit Merah,55900.0
07/11/2023,Sulawesi Tenggara,Beras Premium,14430.0
07/11/2023,Sulawesi Tenggara,Beras Medium,13020.0
07/11/2023,Sulawesi Tenggara,Bawang Merah,29260.0
07/11/2023,Sulawesi Tenggara,Bawang Putih Bonggol,40590.0
07/11/2023,Sulawesi Tenggara,Cabai Rawit Merah,61680.0
07/11/2023,Gorontalo,Beras Premium,14610.0
07/11/2023,Gorontalo,Beras Medium,13150.0
07/11/2023,Gorontalo,Bawang Merah,24990.0
07/11/2023,Gorontalo,Bawang Putih Bonggol,37730.0
07/11/2023,Gorontalo,Cabai Rawit Merah,76310.0
07/11/2023,Sulawesi Barat,Beras Premium,13960.0
07/11/2023,Sulawesi Barat,Beras Medium,12930.0
07/11/2023,Sulawesi Barat,Bawang Merah,22780.0
07/11/2023,Sulawesi Barat,Bawang Putih Bonggol,36390.0
07/11/2023,Sulawesi Barat,Cabai Rawit Merah,57300.0
07/11/2023,Maluku,Beras Premium,16540.0
07/11/2023,Maluku,Beras Medium,14390.0
07/11/2023,Maluku,Bawang Merah,35280.0
07/11/2023,Maluku,Bawang Putih Bonggol,44110.0
07/11/2023,Maluku,Cabai Rawit Merah,90820.0
07/11/2023,Maluku Utara,Beras Premium,16310.0
07/11/2023,Maluku Utara,Beras Medium,14780.0
07/11/2023,Maluku Utara,Bawang Merah,39230.0
07/11/2023,Maluku Utara,Bawang Putih Bonggol,47190.0
07/11/2023,Maluku Utara,Cabai Rawit Merah,71560.0
07/11/2023,Papua Barat,Beras Premium,17220.0
07/11/2023,Papua Barat,Beras Medium,14930.0
07/11/2023,Papua Barat,Bawang Merah,46030.0
07/11/2023,Papua Barat,Bawang Putih Bonggol,50070.0
07/11/2023,Papua Barat,Cabai Rawit Merah,69280.0
07/11/2023,Papua,Beras Premium,18230.0
07/11/2023,Papua,Beras Medium,15570.0
07/11/2023,Papua,Bawang Merah,48070.0
07/11/2023,Papua,Bawang Putih Bonggol,51090.0
07/11/2023,Papua,Cabai Rawit Merah,71760.0
07/11/2023,Papua Barat Daya,Beras Premium,
07/11/2023,Papua Barat Daya,Beras Medium,
07/11/2023,Papua Barat Daya,Bawang Merah,
07/11/2023,Papua Barat Daya,Bawang Putih Bonggol,
07/11/2023,Papua Barat Daya,Cabai Rawit Merah,
07/11/2023,Papua Pegunungan,Beras Premium,
07/11/2023,Papua Pegunungan,Beras Medium,
07/11/2023,Papua Pegunungan,Bawang Merah,
07/11/2023,Papua Pegunungan,Bawang Putih Bonggol,
07/11/2023,Papua Pegunungan,Cabai Rawit Merah,
07/11/2023,Papua Tengah,Beras Premium,
07/11/2023,Papua Tengah,Beras Medium,
07/11/2023,Papua Tengah,Bawang Merah,
07/11/2023,Papua Tengah,Bawang Putih Bonggol,
07/11/2023,Papua Tengah,Cabai Rawit Merah,
07/11/2023,Papua Selatan,Beras Premium,
07/11/2023,Papua Selatan,Beras Medium,
07/11/2023,Papua Selatan,Bawang Merah,
07/11/2023,Papua Selatan,Bawang Putih Bonggol,
07/11/2023,Papua Selatan,Cabai Rawit Merah,
08/11/2023,Aceh,Beras Premium,14480.0
08/11/2023,Aceh,Beras Medium,12930.0
08/11/2023,Aceh,Bawang Merah,25030.0
08/11/2023,Aceh,Bawang Putih Bonggol,36200.0
08/11/2023,Aceh,Cabai Rawit Merah,
08/11/2023,Sumatera Utara,Beras Premium,14680.0
08/11/2023,Sumatera Utara,Beras Medium,13480.0
08/11/2023,Sumatera Utara,Bawang Merah,23340.0
08/11/2023,Sumatera Utara,Bawang Putih Bonggol,34110.0
08/11/2023,Sumatera Utara,Cabai Rawit Merah,66710.0
08/11/2023,Sumatera Barat,Beras Premium,16700.0
08/11/2023,Sumatera Barat,Beras Medium,14470.0
08/11/2023,Sumatera Barat,Bawang Merah,22590.0
08/11/2023,Sumatera Barat,Bawang Putih Bonggol,34950.0
08/11/2023,Sumatera Barat,Cabai Rawit Merah,59450.0
08/11/2023,Riau,Beras Premium,15330.0
08/11/2023,Riau,Beras Medium,12770.0
08/11/2023,Riau,Bawang Merah,26260.0
08/11/2023,Riau,Bawang Putih Bonggol,34010.0
08/11/2023,Riau,Cabai Rawit Merah,79420.0
08/11/2023,Jambi,Beras Premium,15100.0
08/11/2023,Jambi,Beras Medium,12210.0
08/11/2023,Jambi,Bawang Merah,21000.0
08/11/2023,Jambi,Bawang Putih Bonggol,33020.0
08/11/2023,Jambi,Cabai Rawit Merah,70310.0
08/11/2023,Sumatera Selatan,Beras Premium,14670.0
08/11/2023,Sumatera Selatan,Beras Medium,13350.0
08/11/2023,Sumatera Selatan,Bawang Merah,26920.0
08/11/2023,Sumatera Selatan,Bawang Putih Bonggol,33040.0
08/11/2023,Sumatera Selatan,Cabai Rawit Merah,78630.0
08/11/2023,Bengkulu,Beras Premium,14920.0
08/11/2023,Bengkulu,Beras Medium,12960.0
08/11/2023,Bengkulu,Bawang Merah,25160.0
08/11/2023,Bengkulu,Bawang Putih Bonggol,33820.0
08/11/2023,Bengkulu,Cabai Rawit Merah,66640.0
08/11/2023,Lampung,Beras Premium,14250.0
08/11/2023,Lampung,Beras Medium,12760.0
08/11/2023,Lampung,Bawang Merah,23760.0
08/11/2023,Lampung,Bawang Putih Bonggol,33700.0
08/11/2023,Lampung,Cabai Rawit Merah,72950.0
08/11/2023,Kepulauan Bangka Belitung,Beras Premium,15440.0
08/11/2023,Kepulauan Bangka Belitung,Beras Medium,13820.0
08/11/2023,Kepulauan Bangka Belitung,Bawang Merah,33440.0
08/11/2023,Kepulauan Bangka Belitung,Bawang Putih Bonggol,36090.0
08/11/2023,Kepulauan Bangka Belitung,Cabai Rawit Merah,103010.0
08/11/2023,Kepulauan Riau,Beras Premium,15460.0
08/11/2023,Kepulauan Riau,Beras Medium,13520.0
08/11/2023,Kepulauan Riau,Bawang Merah,33920.0
08/11/2023,Kepulauan Riau,Bawang Putih Bonggol,31610.0
08/11/2023,Kepulauan Riau,Cabai Rawit Merah,85780.0
08/11/2023,DKI Jakarta,Beras Premium,14900.0
08/11/2023,DKI Jakarta,Beras Medium,12800.0
08/11/2023,DKI Jakarta,Bawang Merah,33780.0
08/11/2023,DKI Jakarta,Bawang Putih Bonggol,40490.0
08/11/2023,DKI Jakarta,Cabai Rawit Merah,91550.0
08/11/2023,Jawa Barat,Beras Premium,14070.0
08/11/2023,Jawa Barat,Beras Medium,12630.0
08/11/2023,Jawa Barat,Bawang Merah,27140.0
08/11/2023,Jawa Barat,Bawang Putih Bonggol,34940.0
08/11/2023,Jawa Barat,Cabai Rawit Merah,82430.0
08/11/2023,Jawa Tengah,Beras Premium,14250.0
08/11/2023,Jawa Tengah,Beras Medium,13070.0
08/11/2023,Jawa Tengah,Bawang Merah,25230.0
08/11/2023,Jawa Tengah,Bawang Putih Bonggol,32400.0
08/11/2023,Jawa Tengah,Cabai Rawit Merah,75800.0
08/11/2023,D.I Yogyakarta,Beras Premium,14190.0
08/11/2023,D.I Yogyakarta,Beras Medium,12720.0
08/11/2023,D.I Yogyakarta,Bawang Merah,20870.0
08/11/2023,D.I Yogyakarta,Bawang Putih Bonggol,33380.0
08/11/2023,D.I Yogyakarta,Cabai Rawit Merah,71300.0
08/11/2023,Jawa Timur,Beras Premium,14060.0
08/11/2023,Jawa Timur,Beras Medium,11950.0
08/11/2023,Jawa Timur,Bawang Merah,22050.0
08/11/2023,Jawa Timur,Bawang Putih Bonggol,30510.0
08/11/2023,Jawa Timur,Cabai Rawit Merah,70730.0
08/11/2023,Banten,Beras Premium,14180.0
08/11/2023,Banten,Beras Medium,12600.0
08/11/2023,Banten,Bawang Merah,26500.0
08/11/2023,Banten,Bawang Putih Bonggol,35330.0
08/11/2023,Banten,Cabai Rawit Merah,81640.0
08/11/2023,Bali,Beras Premium,15000.0
08/11/2023,Bali,Beras Medium,13400.0
08/11/2023,Bali,Bawang Merah,24150.0
08/11/2023,Bali,Bawang Putih Bonggol,30200.0
08/11/2023,Bali,Cabai Rawit Merah,69350.0
08/11/2023,Nusa Tenggara Barat,Beras Premium,14920.0
08/11/2023,Nusa Tenggara Barat,Beras Medium,12470.0
08/11/2023,Nusa Tenggara Barat,Bawang Merah,18590.0
08/11/2023,Nusa Tenggara Barat,Bawang Putih Bonggol,34540.0
08/11/2023,Nusa Tenggara Barat,Cabai Rawit Merah,63860.0
08/11/2023,Nusa Tenggara Timur,Beras Premium,15670.0
08/11/2023,Nusa Tenggara Timur,Beras Medium,13920.0
08/11/2023,Nusa Tenggara Timur,Bawang Merah,20530.0
08/11/2023,Nusa Tenggara Timur,Bawang Putih Bonggol,38260.0
08/11/2023,Nusa Tenggara Timur,Cabai Rawit Merah,45070.0
08/11/2023,Kalimantan Barat,Beras Premium,16170.0
08/11/2023,Kalimantan Barat,Beras Medium,14270.0
08/11/2023,Kalimantan Barat,Bawang Merah,27530.0
08/11/2023,Kalimantan Barat,Bawang Putih Bonggol,35520.0
08/11/2023,Kalimantan Barat,Cabai Rawit Merah,70210.0
08/11/2023,Kalimantan Tengah,Beras Premium,16410.0
08/11/2023,Kalimantan Tengah,Beras Medium,13500.0
08/11/2023,Kalimantan Tengah,Bawang Merah,26830.0
08/11/2023,Kalimantan Tengah,Bawang Putih Bonggol,35390.0
08/11/2023,Kalimantan Tengah,Cabai Rawit Merah,92760.0
08/11/2023,Kalimantan Selatan,Beras Premium,15630.0
08/11/2023,Kalimantan Selatan,Beras Medium,11930.0
08/11/2023,Kalimantan Selatan,Bawang Merah,24260.0
08/11/2023,Kalimantan Selatan,Bawang Putih Bonggol,33030.0
08/11/2023,Kalimantan Selatan,Cabai Rawit Merah,78270.0
08/11/2023,Kalimantan Timur,Beras Premium,16320.0
08/11/2023,Kalimantan Timur,Beras Medium,14880.0
08/11/2023,Kalimantan Timur,Bawang Merah,27750.0
08/11/2023,Kalimantan Timur,Bawang Putih Bonggol,37240.0
08/11/2023,Kalimantan Timur,Cabai Rawit Merah,74320.0
08/11/2023,Kalimantan Utara,Beras Premium,16350.0
08/11/2023,Kalimantan Utara,Beras Medium,14980.0
08/11/2023,Kalimantan Utara,Bawang Merah,32640.0
08/11/2023,Kalimantan Utara,Bawang Putih Bonggol,37980.0
08/11/2023,Kalimantan Utara,Cabai Rawit Merah,82850.0
08/11/2023,Sulawesi Utara,Beras Premium,14870.0
08/11/2023,Sulawesi Utara,Beras Medium,13760.0
08/11/2023,Sulawesi Utara,Bawang Merah,30840.0
08/11/2023,Sulawesi Utara,Bawang Putih Bonggol,40230.0
08/11/2023,Sulawesi Utara,Cabai Rawit Merah,80660.0
08/11/2023,Sulawesi Tengah,Beras Premium,14780.0
08/11/2023,Sulawesi Tengah,Beras Medium,12420.0
08/11/2023,Sulawesi Tengah,Bawang Merah,27600.0
08/11/2023,Sulawesi Tengah,Bawang Putih Bonggol,38330.0
08/11/2023,Sulawesi Tengah,Cabai Rawit Merah,61960.0
08/11/2023,Sulawesi Selatan,Beras Premium,13950.0
08/11/2023,Sulawesi Selatan,Beras Medium,12480.0
08/11/2023,Sulawesi Selatan,Bawang Merah,24150.0
08/11/2023,Sulawesi Selatan,Bawang Putih Bonggol,36240.0
08/11/2023,Sulawesi Selatan,Cabai Rawit Merah,57160.0
08/11/2023,Sulawesi Tenggara,Beras Premium,14370.0
08/11/2023,Sulawesi Tenggara,Beras Medium,13050.0
08/11/2023,Sulawesi Tenggara,Bawang Merah,29100.0
08/11/2023,Sulawesi Tenggara,Bawang Putih Bonggol,40010.0
08/11/2023,Sulawesi Tenggara,Cabai Rawit Merah,67650.0
08/11/2023,Gorontalo,Beras Premium,14550.0
08/11/2023,Gorontalo,Beras Medium,13150.0
08/11/2023,Gorontalo,Bawang Merah,26530.0
08/11/2023,Gorontalo,Bawang Putih Bonggol,37990.0
08/11/2023,Gorontalo,Cabai Rawit Merah,76920.0
08/11/2023,Sulawesi Barat,Beras Premium,14000.0
08/11/2023,Sulawesi Barat,Beras Medium,12800.0
08/11/2023,Sulawesi Barat,Bawang Merah,22940.0
08/11/2023,Sulawesi Barat,Bawang Putih Bonggol,36620.0
08/11/2023,Sulawesi Barat,Cabai Rawit Merah,56980.0
08/11/2023,Maluku,Beras Premium,16610.0
08/11/2023,Maluku,Beras Medium,14500.0
08/11/2023,Maluku,Bawang Merah,34920.0
08/11/2023,Maluku,Bawang Putih Bonggol,44470.0
08/11/2023,Maluku,Cabai Rawit Merah,89190.0
08/11/2023,Maluku Utara,Beras Premium,16390.0
08/11/2023,Maluku Utara,Beras Medium,14800.0
08/11/2023,Maluku Utara,Bawang Merah,38160.0
08/11/2023,Maluku Utara,Bawang Putih Bonggol,46880.0
08/11/2023,Maluku Utara,Cabai Rawit Merah,67790.0
08/11/2023,Papua Barat,Beras Premium,17290.0
08/11/2023,Papua Barat,Beras Medium,14640.0
08/11/2023,Papua Barat,Bawang Merah,48360.0
08/11/2023,Papua Barat,Bawang Putih Bonggol,51990.0
08/11/2023,Papua Barat,Cabai Rawit Merah,71510.0
08/11/2023,Papua,Beras Premium,18250.0
08/11/2023,Papua,Beras Medium,15570.0
08/11/2023,Papua,Bawang Merah,46700.0
08/11/2023,Papua,Bawang Putih Bonggol,50590.0
08/11/2023,Papua,Cabai Rawit Merah,75720.0
08/11/2023,Papua Barat Daya,Beras Premium,
08/11/2023,Papua Barat Daya,Beras Medium,
08/11/2023,Papua Barat Daya,Bawang Merah,
08/11/2023,Papua Barat Daya,Bawang Putih Bonggol,
08/11/2023,Papua Barat Daya,Cabai Rawit Merah,
08/11/2023,Papua Pegunungan,Beras Premium,
08/11/2023,Papua Pegunungan,Beras Medium,
08/11/2023,Papua Pegunungan,Bawang Merah,
08/11/2023,Papua Pegunungan,Bawang Putih Bonggol,
08/11/2023,Papua Pegunungan,Cabai Rawit Merah,
08/11/2023,Papua Tengah,Beras Premium,
08/11/2023,Papua Tengah,Beras Medium,
08/11/2023,Papua Tengah,Bawang Merah,
08/11/2023,Papua Tengah,Bawang Putih Bonggol,
08/11/2023,Papua Tengah,Cabai Rawit Merah,
08/11/2023,Papua Selatan,Beras Premium,
08/11/2023,Papua Selatan,Beras Medium,
08/11/2023,Papua Selatan,Bawang Merah,
08/11/2023,Papua Selatan,Bawang Putih Bonggol,
08/11/2023,Papua Selatan,Cabai Rawit Merah,
09/11/2023,Aceh,Beras Premium,14430.0
09/11/2023,Aceh,Beras Medium,12890.0
09/11/2023,Aceh,Bawang Merah,25160.0
09/11/2023,Aceh,Bawang Putih Bonggol,36140.0
09/11/2023,Aceh,Cabai Rawit Merah,
09/11/2023,Sumatera Utara,Beras Premium,14610.0
09/11/2023,Sumatera Utara,Beras Medium,13540.0
09/11/2023,Sumatera Utara,Bawang Merah,23750.0
09/11/2023,Sumatera Utara,Bawang Putih Bonggol,33550.0
09/11/2023,Sumatera Utara,Cabai Rawit Merah,65170.0
09/11/2023,Sumatera Barat,Beras Premium,16850.0
09/11/2023,Sumatera Barat,Beras Medium,14440.0
09/11/2023,Sumatera Barat,Bawang Merah,23260.0
09/11/2023,Sumatera Barat,Bawang Putih Bonggol,34820.0
09/11/2023,Sumatera Barat,Cabai Rawit Merah,54770.0
09/11/2023,Riau,Beras Premium,15390.0
09/11/2023,Riau,Beras Medium,12710.0
09/11/2023,Riau,Bawang Merah,26870.0
09/11/2023,Riau,Bawang Putih Bonggol,33990.0
09/11/2023,Riau,Cabai Rawit Merah,80560.0
09/11/2023,Jambi,Beras Premium,15120.0
09/11/2023,Jambi,Beras Medium,12210.0
09/11/2023,Jambi,Bawang Merah,20920.0
09/11/2023,Jambi,Bawang Putih Bonggol,32840.0
09/11/2023,Jambi,Cabai Rawit Merah,72660.0
09/11/2023,Sumatera Selatan,Beras Premium,14760.0
09/11/2023,Sumatera Selatan,Beras Medium,13350.0
09/11/2023,Sumatera Selatan,Bawang Merah,27130.0
09/11/2023,Sumatera Selatan,Bawang Putih Bonggol,33470.0
09/11/2023,Sumatera Selatan,Cabai Rawit Merah,76450.0
09/11/2023,Bengkulu,Beras Premium,14920.0
09/11/2023,Bengkulu,Beras Medium,12960.0
09/11/2023,Bengkulu,Bawang Merah,24780.0
09/11/2023,Bengkulu,Bawang Putih Bonggol,33620.0
09/11/2023,Bengkulu,Cabai Rawit Merah,69770.0
09/11/2023,Lampung,Beras Premium,14270.0
09/11/2023,Lampung,Beras Medium,12690.0
09/11/2023,Lampung,Bawang Merah,23680.0
09/11/2023,Lampung,Bawang Putih Bonggol,33560.0
09/11/2023,Lampung,Cabai Rawit Merah,74650.0
09/11/2023,Kepulauan Bangka Belitung,Beras Premium,15450.0
09/11/2023,Kepulauan Bangka Belitung,Beras Medium,13730.0
09/11/2023,Kepulauan Bangka Belitung,Bawang Merah,33670.0
09/11/2023,Kepulauan Bangka Belitung,Bawang Putih Bonggol,36450.0
09/11/2023,Kepulauan Bangka Belitung,Cabai Rawit Merah,106190.0
09/11/2023,Kepulauan Riau,Beras Premium,15390.0
09/11/2023,Kepulauan Riau,Beras Medium,13540.0
09/11/2023,Kepulauan Riau,Bawang Merah,32910.0
09/11/2023,Kepulauan Riau,Bawang Putih Bonggol,32070.0
09/11/2023,Kepulauan Riau,Cabai Rawit Merah,85590.0
09/11/2023,DKI Jakarta,Beras Premium,14900.0
09/11/2023,DKI Jakarta,Beras Medium,12800.0
09/11/2023,DKI Jakarta,Bawang Merah,33950.0
09/11/2023,DKI Jakarta,Bawang Putih Bonggol,40330.0
09/11/2023,DKI Jakarta,Cabai Rawit Merah,92920.0
09/11/2023,Jawa Barat,Beras Premium,14090.0
09/11/2023,Jawa Barat,Beras Medium,12660.0
09/11/2023,Jawa Barat,Bawang Merah,27670.0
09/11/2023,Jawa Barat,Bawang Putih Bonggol,35040.0
09/11/2023,Jawa Barat,Cabai Rawit Merah,81620.0
09/11/2023,Jawa Tengah,Beras Premium,14300.0
09/11/2023,Jawa Tengah,Beras Medium,13140.0
09/11/2023,Jawa Tengah,Bawang Merah,26160.0
09/11/2023,Jawa Tengah,Bawang Putih Bonggol,32680.0
09/11/2023,Jawa Tengah,Cabai Rawit Merah,77660.0
09/11/2023,D.I Yogyakarta,Beras Premium,14150.0
09/11/2023,D.I Yogyakarta,Beras Medium,12800.0
09/11/2023,D.I Yogyakarta,Bawang Merah,21820.0
09/11/2023,D.I Yogyakarta,Bawang Putih Bonggol,32960.0
09/11/2023,D.I Yogyakarta,Cabai Rawit Merah,71300.0
09/11/2023,Jawa Timur,Beras Premium,14100.0
09/11/2023,Jawa Timur,Beras Medium,11960.0
09/11/2023,Jawa Timur,Bawang Merah,22470.0
09/11/2023,Jawa Timur,Bawang Putih Bonggol,30580.0
09/11/2023,Jawa Timur,Cabai Rawit Merah,72670.0
09/11/2023,Banten,Beras Premium,14120.0
09/11/2023,Banten,Beras Medium,12480.0
09/11/2023,Banten,Bawang Merah,27010.0
09/11/2023,Banten,Bawang Putih Bonggol,34270.0
09/11/2023,Banten,Cabai Rawit Merah,81480.0
09/11/2023,Bali,Beras Premium,15000.0
09/11/2023,Bali,Beras Medium,13450.0
09/11/2023,Bali,Bawang Merah,23820.0
09/11/2023,Bali,Bawang Putih Bonggol,29990.0
09/11/2023,Bali,Cabai Rawit Merah,69910.0
09/11/2023,Nusa Tenggara Barat,Beras Premium,14930.0
09/11/2023,Nusa Tenggara Barat,Beras Medium,12540.0
09/11/2023,Nusa Tenggara Barat,Bawang Merah,19170.0
09/11/2023,Nusa Tenggara Barat,Bawang Putih Bonggol,34580.0
09/11/2023,Nusa Tenggara Barat,Cabai Rawit Merah,64360.0
09/11/2023,Nusa Tenggara Timur,Beras Premium,15600.0
09/11/2023,Nusa Tenggara Timur,Beras Medium,13930.0
09/11/2023,Nusa Tenggara Timur,Bawang Merah,20620.0
09/11/2023,Nusa Tenggara Timur,Bawang Putih Bonggol,38430.0
09/11/2023,Nusa Tenggara Timur,Cabai Rawit Merah,45700.0
09/11/2023,Kalimantan Barat,Beras Premium,16170.0
09/11/2023,Kalimantan Barat,Beras Medium,14270.0
09/11/2023,Kalimantan Barat,Bawang Merah,28340.0
09/11/2023,Kalimantan Barat,Bawang Putih Bonggol,35310.0
09/11/2023,Kalimantan Barat,Cabai Rawit Merah,70490.0
09/11/2023,Kalimantan Tengah,Beras Premium,16410.0
09/11/2023,Kalimantan Tengah,Beras Medium,13500.0
09/11/2023,Kalimantan Tengah,Bawang Merah,26480.0
09/11/2023,Kalimantan Tengah,Bawang Putih Bonggol,34740.0
09/11/2023,Kalimantan Tengah,Cabai Rawit Merah,92460.0
09/11/2023,Kalimantan Selatan,Beras Premium,15680.0
09/11/2023,Kalimantan Selatan,Beras Medium,11870.0
09/11/2023,Kalimantan Selatan,Bawang Merah,25120.0
09/11/2023,Kalimantan Selatan,Bawang Putih Bonggol,33100.0
09/11/2023,Kalimantan Selatan,Cabai Rawit Merah,78020.0
09/11/2023,Kalimantan Timur,Beras Premium,16130.0
09/11/2023,Kalimantan Timur,Beras Medium,14640.0
09/11/2023,Kalimantan Timur,Bawang Merah,28590.0
09/11/2023,Kalimantan Timur,Bawang Putih Bonggol,37320.0
09/11/2023,Kalimantan Timur,Cabai Rawit Merah,76970.0
09/11/2023,Kalimantan Utara,Beras Premium,16350.0
09/11/2023,Kalimantan Utara,Beras Medium,14980.0
09/11/2023,Kalimantan Utara,Bawang Merah,32640.0
09/11/2023,Kalimantan Utara,Bawang Putih Bonggol,37980.0
09/11/2023,Kalimantan Utara,Cabai Rawit Merah,82900.0
09/11/2023,Sulawesi Utara,Beras Premium,14790.0
09/11/2023,Sulawesi Utara,Beras Medium,13750.0
09/11/2023,Sulawesi Utara,Bawang Merah,30620.0
09/11/2023,Sulawesi Utara,Bawang Putih Bonggol,40230.0
09/11/2023,Sulawesi Utara,Cabai Rawit Merah,79590.0
09/11/2023,Sulawesi Tengah,Beras Premium,14780.0
09/11/2023,Sulawesi Tengah,Beras Medium,12420.0
09/11/2023,Sulawesi Tengah,Bawang Merah,27990.0
09/11/2023,Sulawesi Tengah,Bawang Putih Bonggol,38180.0
09/11/2023,Sulawesi Tengah,Cabai Rawit Merah,62030.0
09/11/2023,Sulawesi Selatan,Beras Premium,13950.0
09/11/2023,Sulawesi Selatan,Beras Medium,12440.0
09/11/2023,Sulawesi Selatan,Bawang Merah,24550.0
09/11/2023,Sulawesi Selatan,Bawang Putih Bonggol,36380.0
09/11/2023,Sulawesi Selatan,Cabai Rawit Merah,57510.0
09/11/2023,Sulawesi Tenggara,Beras Premium,14460.0
09/11/2023,Sulawesi Tenggara,Beras Medium,13060.0
09/11/2023,Sulawesi Tenggara,Bawang Merah,29010.0
